id,sample,label 
548,jakie konsekwencje przewiduje prawo w momencie gdy klient nie wróci do pracy po zakoñczeniu urlopu bezp³atnego w jaki sposób klient mo¿e rozwi¹zaæ stosunek pracy,prawo pracy
549,jakie kroki mo¿e podj¹æ wspólnota mieszkaniowa w celu usuniêcia samochodu czy mo¿na wystosowaæ pismo do matki w³aœciciela samochodu z proœb¹ o przekazanie go synowi,prawo administracyjne
550,czy obecnie obowi¹zuj¹ce przepisy wymagaj¹ zawarcia umowy o pracê umowy zlecenia b¹dŸ innej umowy z osob¹ przeszkalan¹,prawo farmaceutyczne
551,czy w przypadku gdy klient porzuci pracê to pracodawca bêdzie zobowi¹zany wyp³aciæ mu ekwiwalent za niewykorzystany urlop wypoczynkowy czy w przypadku porzucenia pracy pracodawca mo¿e ¿¹daæ zwrotu ubrañ które klient otrzyma³ od pracodawcy w celu wykonywania pracy,prawo pracy
552,czy córka klienta mo¿e ubiegaæ siê o zachowek po zmar³ej babci w jakim terminie córka klienta mo¿e ubiegaæ siê o zachowek,prawo cywilne
553,czy korzystniejszym jest kupienie nieruchomoœci gruntowej a nastêpnie przekazanie jej córce w formie darowizny czy przekazanie córce sumy potrzebnej do zakupu w formie aktu darowizny aby nastêpnie córka sama dokona³a zakupu nieruchomoœci gruntowej,prawo cywilne
554,czy klientka znajduje siê w gronie uprawnionych do dodatku do wynagrodzenia w ramach grantu,prawo pracy
555,od jakiego momentu nale¿y liczyæ bieg terminu na zastosowanie wobec pracownika kary porz¹dkowej,prawo pracy
556,czy zachowanie pracowników podmiotu leczniczego mo¿na uznaæ za uzasadnione,prawo medyczne
557,w jaki sposób klient mo¿e unikn¹æ dziedziczenia d³ugów zmar³ego ojca,prawo cywilne
558,w jaki sposób klient mo¿e uchroniæ siê przed odziedziczeniem d³ugów po swoich spadkodawcach,prawo cywilne
559,czy zmiana dotycz¹ca braku koniecznoœci umieszczania numeru oddzia³u nfz na receptach dotyczy tak¿e zwyk³ych papierowych recept,prawo farmaceutyczne
560,czy dzia³anie pacjentki jest zgodne z prawem je¿eli dzia³anie pacjentki jest niezgodne z prawem jakie konsekwencje mo¿na wzglêdem niej wyci¹gn¹æ,prawo administracyjne
561,czy kartoteka wype³niana odrêcznie podczas wizyty pacjenta stanowi równie¿ dokumentacjê medyczn¹ w rozumieniu przepisów ustawy czy klientka ma obowi¹zek udostêpnienia pacjentowi treœci kartoteki je¿eli tak to w jakiej formie od kiedy funkcjonuje mo¿liwoœæ sporz¹dzania dokumentacji w postaci elektronicznej,prawo medyczne
562,czy klientka w piœmie do pe³nomocnika mo¿e zawrzeæ informacje na temat procesu leczenia pacjentki,prawo medyczne
563,co klientka powinna zrobiæ w ten sytuacji,prawo cywilne
564,czy je¿eli klientka przyzna siê do pope³nienia czynu zabronionego w postêpowaniu karnym bêdzie to mia³o wp³yw na ewentualne postêpowanie cywilne w sprawie odszkodowania,prawo cywilne
565,czy lekarz wykonuj¹cy czynnie zawód mo¿e sprawowaæ funkcjê prezesa zarz¹du w spó³ce z oo prowadz¹cej aptekê,prawo farmaceutyczne
566,jakie koszty postêpowania eksmisyjnego mo¿e ponieœæ klientka,prawo cywilne
567,czy umowa o pracê na zastêpstwo ulega rozwi¹zaniu w zwi¹zku z rozwi¹zaniem stosunku pracy z osob¹ zastêpowan¹,prawo pracy
568,w jaki sposób pracodawca mo¿e dokonaæ modyfikacji warunków zawartych w umowie o pracê czy w przypadku niezaakceptowania zmian okres wypowiedzenia zostanie zachowany,prawo pracy
569,czy zgoda pacjenta na udzielenie œwiadczenia zdrowotnego o podwy¿szonym ryzyku mo¿e byæ udzielana na tablecie szyfruj¹cym dane czy przepisy wymagaj¹ formy pisemnej czy dokumenty podpisywane przez pacjenta musz¹ byæ przechowywane w formie papierowej czy wystarczaj¹ca jest forma zeskanowania tych dokumentów,prawo medyczne
570,jak kszta³tuje siê odpowiedzialnoœæ klienta w niniejszej sprawie,prawo medyczne
571,jak kszta³tuje siê sytuacja klienta w niniejszej sprawie,prawo medyczne
572,czy pracodawca mo¿e zwolniæ klientkê,prawo pracy
573,czy klientka mo¿e udzielaæ teleporad pacjentom znajduj¹cym siê poza granicami rzeczypospolitej polskiej czy klientka mo¿e udzielaæ teleporad pacjentom gdy sama znajduje siê poza granicami rzeczypospolitej polskiej,inne
574,czy udostêpnienie zdjêcia z wizerunkiem innej osoby za poœrednictwem portalu spo³ecznoœciowego jest zgodne z prawem,prawo administracyjne
575,czy klient mo¿e skierowaæ sprawê do s¹du pracy na podstawie przes³anych dokumentów,prawo pracy
576,kiedy klient powinien otrzymaæ grafik pracy na kolejny miesi¹c,prawo pracy
577,czy klient mo¿e domagaæ siê zwrotu pieniêdzy od sprzedawcy czy okolicznoœæ i¿ p³atnoœæ zosta³a dokonana przez kolegê klienta ma znaczenie w sprawie,prawo administracyjne
578,czy klient bêdzie ponosi³ koszty szkolenia w przypadku rozwi¹zania umowy o pracê za porozumieniem stron czy klient bêdzie ponosi³ koszty szkolenia w przypadku gdyby odmówi³ zmiany stanowiska a nastêpnie pracodawca wypowiedzia³by umowê o pracê,prawo pracy
579,czy klientka mo¿e domagaæ siê zap³aty kary umownej przez niedosz³ego pracodawcê,prawo pracy
580,czy ojczym mo¿e kwestionowaæ wartoœæ spadku czy ojczym mo¿e ¿¹daæ partycypacji w kosztach utrzymania nieruchomoœci czy ojczym mo¿e ¿¹daæ rozbicia œwiadczenia na raty,prawo cywilne
581,czy lekarz mo¿e wykonaæ szczepienie szczepionk¹ przyniesion¹ przez pacjenta,prawo medyczne
582,co klientka mo¿e zrobiæ z dokumentacj¹ medyczn¹ zgromadzon¹ w formie papierowej,prawo medyczne
583,co mo¿e zrobiæ klient w przedmiotowej sprawie,prawo cywilne
584,czy klientka mo¿e odmówiæ leczenia pacjenta którego ojciec odmawia zmierzenia sobie temperatury i nie nosi maseczki czy pacjent mo¿e byæ zobowi¹zany do wype³nienia ankiety wstêpnej kwalifikacji,prawo administracyjne
585,czy klientka ma obowi¹zek partycypowania w kosztach utrzymania nieruchomoœci która wchodzi w sk³ad odziedziczonego spadku jak bêdzie wygl¹da³ dzia³ spadku je¿eli spadkobiercy nie mog¹ dojœæ do porozumienia czy zasadnym jest aby klientka udzieli³a pe³nomocnictwa do prowadzenia tej sprawy zawodowemu pe³nomocnikowi,prawo cywilne
586,czy w³aœciciel który chce przekszta³ciæ lokal z mieszkalnego na u¿ytkowy musi mieæ zgodê wspólnoty w postaci uchwa³y,prawo cywilne
587,czy praktyka stosowana przez pracodawcê jest zgodna z prawem,prawo pracy
588,w jaki sposób klient mo¿e ¿¹daæ ustalenia stosunku pracy,prawo pracy
589,czy dowód osobisty jest konieczny do zawarcia umowy najmu,prawo cywilne
590,czy objawy wymienione w przepisie   ust  pkt  rozporz¹dzenia ministra zdrowia w sprawie chorób zakaŸnych powoduj¹cych powstanie obowi¹zku hospitalizacji izolacji lub izolacji w warunkach domowych oraz obowi¹zku kwarantanny lub nadzoru epidemiologicznego musz¹ wyst¹piæ ³¹cznie aby skierowaæ pacjenta na wykonanie testu molekularnego rtpcr po przeprowadzeniu teleporady czy te¿ wystarczy wyst¹pienie któregokolwiek z objawów,prawo medyczne
591,jakie s¹ prawa i obowi¹zki klienta w zwi¹zku z wezwaniem do stawiennictwa na przes³uchanie w charakterze podejrzanego,prawo karne
592,czy zgodnie z obecnie obowi¹zuj¹cym porz¹dkiem prawnym za odbywanie szkolenia specjalizacyjnego w trybie pozarezydenckim na podstawie umowy cywilnoprawnej lekarzowi przys³uguje wynagrodzenie czy je¿eli lekarz rozpocz¹³ szkolenie w ww trybie i jego umowa nie przywidywa³a wynagrodzenia to podmiot zatrudniaj¹cy lekarza zobowi¹zany jest do wyp³aty lekarzowi wynagrodzenia,prawo medyczne
593,kiedy pracodawca powinien poinformowaæ pracownika o zmianie harmonogramu czasu pracy czy klient ma obowi¹zek odbierania telefonu pracodawcy w czasie wolnym od pracy,prawo pracy
594,czy klient mo¿e wypowiedzieæ umowê najmu mieszkania na czas okreœlony przed up³ywem jej koñca bez konsekwencji prawnych czy w takiej sytuacji klientowi przys³uguje pe³ny zwrot kaucji,prawo cywilne
595,czy kolejna umowa o pracê na nowym stanowisku bêdzie umow¹ o pracê na czas nieokreœlony,prawo pracy
596,czy klientka zobowi¹zana jest odbywaæ dy¿ury towarzysz¹ce,prawo medyczne
597,jakie s¹ wymogi sanitarne lekarzy poz podczas wizyty w gabinecie oraz wizyt domowych w okresie stanu epidemii,prawo medyczne
598,czy nowa w³aœcicielka nieruchomoœci powinna wyst¹piæ do s¹du z wnioskiem o eksmisjê czy przepisy o covid chroni¹ klienta przed eksmisj¹ czy eksmisji powinny dokonaæ organy policji,prawo cywilne
599,czy klientkê bêdzie obowi¹zywaæ tajemnica lekarska podczas sk³adania zeznañ przed s¹dem cywilnym,prawo medyczne
600,w jaki sposób klientka mo¿e udostêpniæ zdjêcie rtg w jaki sposób klientka mo¿e udostêpniæ dokumentacjê medyczn¹ w jakim terminie klientka powinna udostêpniæ dokumentacjê medyczn¹,prawo medyczne
601,czy przepisy prawne przewiduj¹ w jakim czasie produkty lecznicze powinny zostaæ zniszczone,prawo farmaceutyczne
602,na jakich podstawach prawnych klientka mog³aby zostaæ poci¹gniêta do odpowiedzialnoœci lub jakie roszczenia mog³yby zostaæ do niej skierowane,prawo karne
603,czy klient mo¿e udostêpniæ organom œcigania dane osobowe cz³onka samorz¹du aptekarskiego w jaki sposób klient powinien przes³aæ dane osobowe,prawo administracyjne
604,czy postanowienia kontraktu s¹ zgodne z prawem czy przedmiotowa umowa jest dla klienta korzystna,prawo medyczne
605,w jaki sposób klient mo¿e usun¹æ swoje dane z bik,prawo administracyjne
606,czy klientka mo¿e ¿¹daæ usuniêcia zdjêæ,prawo administracyjne
607,czy klientka mo¿e wypowiedzieæ umowê bez ponoszenia kary umownej,prawo administracyjne
608,jaki jest zakres wymaganych œwiadczeñ medycznych lekarza podstawowej opieki zdrowotnej w odniesieniu do osoby chorej na chorobê zakaŸn¹,prawo medyczne
609,czy klient mo¿e zdemontowaæ ogrodzenie które znajduje siê na czêœci jego nieruchomoœci,prawo cywilne
610,czy surowce farmaceutyczne podlegaj¹ refundacji jedynie w najwiêkszych opakowaniach,prawo farmaceutyczne
611,czy w ramach aptek prowadzonych pod jednym numerem nip mo¿na dokonywaæ przesuniêæ leków z grupy p psychotropowych,prawo farmaceutyczne
612,czy pracodawca ma obowi¹zek zapewniæ miejsce siedz¹ce farmaceucie wykonuj¹cemu pracê stoj¹c¹ przy okienku,prawo pracy
613,czy klientka przed przes³aniem dokumentacji medycznej do s¹du powinna zostaæ zwolniona z tajemnicy lekarskiej,prawo medyczne
614,w jakiej wysokoœci wynagrodzenie pracodawca powinien zapewniæ pracownikom zatrudnionym w podmiocie leczniczym na czas kwarantanny b¹dŸ pó³kwarantanny,prawo pracy
615,czy najemca mo¿e w ramach najmu okazjonalnego podaæ adres wynajmowanej nieruchomoœci jako adres prowadzenia swojej dzia³alnoœci gospodarczej je¿eli nie to jak zmodyfikowaæ postanowienie umowne,prawo cywilne
616,jaka jest podstawa prawna definicji legalnej niskiego œredniego wysokiego i najwy¿szego napiêcia kv,prawo administracyjne
617,czy klientka mo¿e wystawiaæ fakturê za us³ugi farmaceutyczne czy klientka mo¿e podpisaæ z aptek¹ umowê zlecenie,prawo karne
618,w jakiej wysokoœci klientka powinna rozliczaæ podatek od nieruchomoœci oraz w jaki sposób powinna go odprowadzaæ czy klientka powinna zg³osiæ do urzêdu miasta ¿e nast¹pi przekszta³cenie mieszkania spó³dzielczego na w³asnoœciowe,prawo podatkowe
619,czy klientka mo¿e zrezygnowaæ z udzia³u w pracach zespo³u,prawo pracy
620,czy osobie udzielaj¹cej korepetycji maj¹cej zarejestrowan¹ dzia³alnoœæ gospodarcz¹ jako b pkd przys³uguje zwolnienie z podatku czy klientka mimo zwolnienia podlega obowi¹zkowi ewidencji obrotu i kwot podatku nale¿nego przy zastosowaniu kas rejestruj¹cych,prawo podatkowe
621,czy odleg³oœæ pomiêdzy stanowiskami do przyjmowania klientów apteki od strony pacjenta mo¿e byæ mniejsza ni¿  m,prawo medyczne
622,czy klientka jako magister farmacji mo¿e zamawiaæ do gabinetu kosmetologicznego leki z hurtowni farmaceutycznej na podstawie zapotrzebowania wystawionego przez lekarza,prawo farmaceutyczne
623,czy klientka mo¿e zamontowaæ kamerê na zewnêtrznej czêœci budynku,prawo administracyjne
624,czy ¿o³nierz rezerwy mo¿e unikn¹æ powo³ania na æwiczenia wojskowe,prawo administracyjne
625,czy klientka ma mo¿liwoœæ odwo³ania siê od uchwa³y wspólnoty mieszkaniowej,prawo cywilne
626,czy klientka mo¿e wydaæ zaœwiadczenie o odbyciu praktyki na podstawie zaœwiadczenia z urzêdu pracy,prawo farmaceutyczne
627,czy postanowienia umowy s¹ zgodne z prawem,prawo karne
628,czy firma windykacyjna mo¿e uporczywie pisaæ i dzwoniæ do klienta w sprawie sp³aty kredytu,prawo karne
629,czy klientka mo¿e sprzedaæ szczepionki na zapotrzebowanie przychodni w wiêkszej iloœci,prawo farmaceutyczne
630,czy je¿eli kierownik apteki jest na zwolnieniu lekarskim d³u¿ej ni¿ miesi¹c to osoba która go zastêpuje musi byæ zatrudniona na stanowisku kierownika apteki,prawo farmaceutyczne
631,czy naczelny rzecznik odpowiedzialnoœci zawodowej jest obowi¹zany zawiesiæ swoj¹ dzia³alnoœæ od dnia wp³ywu do s¹du prywatnego aktu oskar¿enia obarczonego brakami formalnymi czy od dnia uzupe³nienia ww braków formalnych,prawo karne
632,czy zwo³uj¹c zebranie wspólnoty nale¿y uwzglêdniæ developera,prawo cywilne
633,co mo¿e zrobiæ klientka aby nie oddawaæ piwnicy,prawo cywilne
634,czy klient ma obowi¹zek podpisania oœwiadczenia czy pracodawca powinien poinformowaæ klienta o szkodliwych warunkach pracy na nowym stanowisku jakie konsekwencje prawne ma podpisanie oœwiadczenia,prawo pracy
635,czy w razie likwidacji jednego z oddzia³ów pracodawcy mo¿e on zwolniæ osoby objête ochron¹ przedemerytaln¹,prawo pracy
636,czy pracodawca mo¿e wymagaæ od klientki wykonania polecenia prowadzenia wideokonferencji z klientami pomimo braku zgody na udostêpnianie wizerunku czy klientka mo¿e wymagaæ od pracodawcy zabezpieczenia w razie gdy jej wizerunek zostanie utrwalony w czasie wideokonferencji i udostêpniony,prawo administracyjne
637,jakie czynnoœci mo¿e podj¹æ spó³dzielnia mieszkaniowa aby wyegzekwowaæ swoje ¿¹danie jaki organ mo¿e powiadomiæ spó³dzielnia mieszkaniowa ¿eby wyegzekwowaæ swoje ¿¹danie,prawo administracyjne
638,w jaki sposób oblicza siê kwotê odszkodowania w razie nieumyœlnego wyrz¹dzenia szkód materialnych pracodawcy,prawo pracy
639,czy w przedstawionym stanie faktyczny klientka mo¿e przedstawiæ pracownikowi wypowiedzenie zmieniaj¹ce czy jest mo¿liwe skrócenie okresów wypowiedzenia przewidzianych w art    kodeksu pracy,prawo pracy
640,jakie prawa i obowi¹zki przys³uguj¹ klientce podczas przes³uchania w charakterze œwiadka na policji czy policjant w trakcie przes³uchania mia³ prawo pytaæ klientkê o jej adres zamieszkania czy adres zamieszkania jest umieszczany w aktach sprawy czy policjant w trakcie przes³uchania ma prawo pytaæ klientkê czym s¹ przeprowadzane przez ni¹ badania,prawo karne
641,czy polecenie pracodawcy jest dla klientki wi¹¿¹ce czy klientka mo¿e ponieœæ konsekwencje jeœli uda siê na sta¿,prawo medyczne
642,czy pracodawca mo¿e odmówiæ klientce przebywaj¹cej na urlopie rodzicielskim powrotu do pracy na  etatu,prawo pracy
643,czy do wynajêcia firmy windykacyjnej potrzebna jest uchwa³a wspólnoty mieszkaniowej,prawo cywilne
644,na co klient powinien zwróciæ szczególn¹ uwagê podczas zak³adania spó³ki z ograniczon¹ odpowiedzialnoœci¹ jak kszta³tuj¹ siê prawa i obowi¹zki wspólników oraz podzia³ zysków wzglêdem udzia³ów w spó³ce z ograniczon¹ odpowiedzialnoœci¹,prawo cywilne
645,w jakim terminie klient mo¿e wypowiedzieæ umowê ac,prawo cywilne
646,czy klient mo¿e zwróciæ zakupiony bilet,prawo administracyjne
647,czy klientka mo¿e wykorzystaæ nagranie rozmowy podczas konfliktu dotycz¹cego treœci umowy,prawo administracyjne
648,od kiedy lekarz specjalista mo¿e wystawiæ receptê z refundacj¹ dla seniorów czy refundacja na szczepionki influvactetra i vaxigriptetra przys³uguje seniorom jedynie w przypadku chorób wspó³istniej¹cych,prawo farmaceutyczne
649,w jaki sposób przeprowadziæ postêpowanie spadkowe czy œrodki zgromadzone na lokacie wchodz¹ w sk³ad spadku w jaki sposób nale¿y zrzec siê dziedziczenia,prawo administracyjne
650,czy przes³ane przez klienta dokumenty s¹ zgodne z polskim porz¹dkiem prawnym,inne
651,czy klient mo¿e udostêpniæ ubezpieczycielowi szpitala swoj¹ polisê jak kszta³tuje siê kwestia odpowiedzialnoœci w przedmiotowej sprawie,prawo medyczne
652,czy bank powinien zwróciæ klientce œrodki z wykonanych przelewów,prawo administracyjne
653,czy pracodawca ma obowi¹zek poinformowania zwi¹zków zawodowych o na³o¿eniu kary na pracownika rozpatruj¹c sprzeciw czy na³o¿ona na pracownika kara by³a mo¿liwa do na³o¿enia w zwi¹zku z minutowym spóŸnieniem o którym pracownik poinformowa³ pracodawcê w dniu spóŸnienia,prawo pracy
654,czy wprowadzenie obowi¹zku mierzenia temperatury pracownikom przy wejœciu do budynku zak³adu ubezpieczeñ spo³ecznych jest zgodne z przepisami rozporz¹dzenia parlamentu europejskiego i rady ue  w sprawie ochrony osób fizycznych w zwi¹zku z przetwarzaniem danych osobowych i w sprawie swobodnego przep³ywu takich danych oraz uchylenia dyrektywy we ogólne rozporz¹dzenie o ochronie danych,prawo administracyjne
655,czy klient mo¿e dochodziæ odszkodowania od nfz w zwi¹zku ze œmierci¹ teœcia jakiej wysokoœci odszkodowania klient mo¿e dochodziæ,prawo medyczne
656,ile urlopu dni urlopu naby³a klientka w trakcie zatrudnienia,prawo pracy
657,czy pracodawca mia³ prawo wypowiedzieæ umowê o pracê zawart¹ na czas okreœlony czy pracodawca ma mo¿liwoœæ zmuszenia pracownika do wykorzystania przys³uguj¹cego mu urlopu wypoczynkowego,prawo pracy
658,czy szpital mo¿e ¿¹daæ od klientki zwrotu czêœci wynagrodzenia w zaistnia³ych okolicznoœciach,prawo medyczne
659,czy oœwiadczenie o posiadanym prawie do dysponowania nieruchomoœci¹ która stanowi wspó³w³asnoœæ klienta i jego brata na cele budowlane mo¿e z³o¿yæ ma³¿onka klienta,prawo administracyjne
